"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Study of Superconducting Magnetization Effects and 3D Electromagnetic Analysis of the Nb$_3$Sn cos$\theta$ Short Model for FCC","R. U. Valente; G. Bellomo; S. Burioli; E. De Matteis; P. Fabbricatore; S. Farinon; F. Lackner; F. Levi; S. Mariotto; R. Musenich; A. Pampaloni; M. Prioli; M. Sorbi; M. Statera; D. Tommasini","La Sapienza University of Rome, Rome, Italy; Università degli Studi di Milano, Milano, Italy; Università degli Studi di Genova, Genova, Italy; Istituto Nazionale di Fisica Nucleare, Laboratorio Acceleratori e Superconduttivitá Applicata, Milano, Italy; Istituto Nazionale di Fisica Nucleare Sezione di Genova, Genova, Italy; Istituto Nazionale di Fisica Nucleare Sezione di Genova, Genova, Italy; European Organization for Nuclear Research, Geneva, Switzerland; Università degli Studi di Genova, Genova, Italy; Università degli Studi di Milano, Milano, Italy; Istituto Nazionale di Fisica Nucleare Sezione di Genova, Genova, Italy; Istituto Nazionale di Fisica Nucleare Sezione di Genova, Genova, Italy; Istituto Nazionale di Fisica Nucleare, Laboratorio Acceleratori e Superconduttivitá Applicata, Milano, Italy; Università degli Studi di Milano, Milano, Italy; Istituto Nazionale di Fisica Nucleare, Laboratorio Acceleratori e Superconduttivitá Applicata, Milano, Italy; European Organization for Nuclear Research, Geneva, Switzerland",IEEE Transactions on Applied Superconductivity,"16 Apr 2021","2021","31","5","1","5","The Falcon Dipole (Future Accelerator post-LHC Cos-theta Optimized Nb3Sn Dipole) is a single aperture Nb3Sn cos-theta dipole short model in the framework of the Future Circular Collider (FCC) project. The Italian Institute of Nuclear Physics (INFN), in collaboration with CERN, is in charge of designing and constructing the magnet, which is a crucial step towards the construction of High Field Nb3Sn magnets suitable for a post LHC collider. This paper recalls the electromagnetic design, the field quality and performances of the Falcon Dipole. The coil ends design has been implemented in a 3D FEM to study the peak field distribution on the magnet and influence on field quality. A special focus is given to the 2D analysis to study the effect of superconductor magnetization on field quality from the injection to the final energy and then to investigate the effectiveness of compensation methods.","1558-2515","","10.1109/TASC.2021.3059981","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9356105","Accelerator dipoles;FCC;Nb $_3$ Sn;superconducting magnets","Superconducting magnets;Two dimensional displays;Iron;Magnetization;Harmonic analysis;Conductors;Persistent currents","","13","","24","IEEE","17 Feb 2021","Aug. 2021","","IEEE","IEEE Journals"
"Falcon: Addressing Stragglers in Heterogeneous Parameter Server Via Multiple Parallelism","Q. Zhou; S. Guo; H. Lu; L. Li; M. Guo; Y. Sun; K. Wang","School of Automation and School of Artificial Intelligence, Nanjing University of Posts and Telecommunications, Nanjing, Jiangsu, China; Department of Computing, The Hong Kong Polytechnic University, Hong Kong; School of Internet of Things, Nanjing University of Posts and Telecommunications, Nanjing, Jiangsu, China; School of Software of Shanghai, Jiao Tong University, Shanghai, China; Department of Computer Science and Engineering, Shanghai Jiao Tong University, Shanghai, China; School of Automation and School of Artificial Intelligence, Nanjing University of Posts and Telecommunications, Nanjing, China; Department of Electrical and Computer Engineering, University of California, Los Angeles, CA, USA",IEEE Transactions on Computers,"10 Dec 2020","2021","70","1","139","155","The parameter server architecture has shown promising performance advantages when handling deep learning (DL) applications. One crucial issue in this regard is the presence of stragglers, which significantly retards DL training progress. Previous solutions for solving stragglers may not fully exploit the computation resource of the cluster as evidenced by our experiments, especially in the heterogeneous environment. This motivates us to design a heterogeneity-aware parameter server paradigm that addresses stragglers and accelerates DL training from the perspective of computation parallelism. We introduce a novel methodology named straggler projection to give a comprehensive inspection of stragglers and reveal practical guidelines to solve this problem in two aspects: (1) controlling each worker's training speed via elastic training parallelism control and (2) transferring blocked tasks from stragglers to pioneers to fully utilize the computation resource. Following these guidelines, we propose the abstraction of parallelism as an infrastructure and design the Elastic-Parallelism Synchronous Parallel (EPSP) algorithm to handle distributed training and parameter synchronization, supporting both enforcedand slack-synchronization schemes. The whole idea has been implemented into a prototype called Falcon which effectively accelerates the DL training speed with the presence of stragglers. Evaluation under various benchmarks with baseline comparison demonstrates the superiority of our system. Specifically, Falcon reduces the training convergence time, by up to 61.83, 55.19, 38.92, and 23.68 percent shorter than FlexRR, Sync-opt, ConSGD, and DynSGD, respectively.","1557-9956","","10.1109/TC.2020.2974461","National Key Research and Development Program of China(grant numbers:2018YFB1003500); The General Research Fund of the Research Grants Council of Hong Kong(grant numbers:PolyU 152221/19E); National Natural Science Foundation of China(grant numbers:61872310,61772286,61872195,61872240,61832006,61572262,61802208); Jiangsu Key Research and Development Program(grant numbers:BE2019742); Natural Science Foundation of Jiangsu Province(grant numbers:BK20191381); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9000921","Distributed deep learning;straggler;parameter server;heterogeneous environment","Training;Servers;Parallel processing;Task analysis;Convergence;Computational modeling;Guidelines","","34","","49","IEEE","17 Feb 2020","1 Jan. 2021","","IEEE","IEEE Journals"
"Fuzzy Based Predictive Control for Optimal Energy Management in Hybrid Urban Buses","B. Falcon-Mendoza; V. Herrera-Pérez; J. A. Lopez-Ibarra; H. Gaztañaga; H. Camblong-Ruiz","Escuela Superior Politecnica de Chimborazo, Facultad de Informatica y Electrónica, Riobamba, Ecuador; Escuela Superior Politecnica de Chimborazo, Facultad de Informatica y Electrónica, Riobamba, Ecuador; IKERLAN Technology Research Centre, Basque Research and Technology Alliance (BRTA), Pº J. M. Arizmendiarrieta 2, Arrasate, Spain; IKERLAN Technology Research Centre, Basque Research and Technology Alliance (BRTA), Pº J. M. Arizmendiarrieta 2, Arrasate, Spain; University of the Basque Country, Arriola Pasealekua 2, Gipuzkoa, Spain",2020 IEEE Vehicle Power and Propulsion Conference (VPPC),"18 Feb 2021","2020","","","1","5","In this article, a new fuzzy-based predictive control strategy for intelligent power management of a serial hybrid electric bus with a hybrid storage system that combines batteries and supercapacitors is proposed. The main contributions in this document are a fuzzy definition based predictive control for vehicle power management, along with a multi-objective optimization approach to define the size and operation of the ESS. To obtain the best performance in the genset, a methodology is proposed to optimize the operation point selection based on a speed-torque search in the electric generator and combustion engine maps. Based on simulation results, a reduction of 18.5% of the total cost was compared to a traditional rule-based control.","1938-8756","978-1-7281-8959-8","10.1109/VPPC49601.2020.9330967","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9330967","predictive control;fuzzy control;hybrid electric bus;multi-objective optimization;genset operation point search","Power system management;Electric generators;Hybrid power systems;Combustion;Energy management;Engines;Predictive control","","","","7","IEEE","18 Feb 2021","18 Nov.-16 Dec. 2020","18 Nov.-16 Dec. 2020","IEEE","IEEE Conferences"
"Autonomous Drone Networks for Sensing, Localizing and Approaching RF Targets","Z. Shaikhanov; A. Boubrima; E. W. Knightly","Rice University, USA; Rice University, USA; Rice University, USA",2020 IEEE Vehicular Networking Conference (VNC),"20 Jan 2021","2020","","","1","8","We present FALCON, a novel autonomous drone network system for sensing, localizing, and approaching RF targets/sources such as smartphone devices. A potential application of our system includes a disaster relief mission in which networked drones sense the Wi-Fi signal emitted from a victim's smartphone and dynamically navigate to accurately localize and quickly approach the victim, for instance, to deliver the time-critical first-aid kits. For that, we exploit Wi-Fi`s recent Fine Time Measurement (FTM) protocol to realize the first on-drone FTM sensor network that enables accurate and dynamic ranging of targets in a mission. We propose a flight planning strategy that adapts the trajectory of the drones to concurrently favor localizing and approaching the target. Namely, our approach jointly optimizes the drones' diversity of observations while also approaching the target, while flexibly trading off the intensities of the potentially conflicting objectives. We implement FALCON via a custom-designed multi-drone platform and demonstrate up to 2× localization accuracy compared to a baseline flocking approach, while spending 30% less time localizing targets.","2157-9865","978-1-7281-9221-5","10.1109/VNC51378.2020.9318347","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9318347","networked drones;flight planning;Wi-Fi;FTM","Drones;Planning;Sensors;Location awareness;Wireless fidelity;Navigation;Antenna arrays","","3","","19","IEEE","20 Jan 2021","16-18 Dec. 2020","16-18 Dec. 2020","IEEE","IEEE Conferences"
"Exploiting the Trade-off between Convergence and Diversity Indicators","J. G. Falcón-Cardona; H. Ishibuchi; C. A. C. Coello","Computer Science Department, CINVESTAV-IPN, Mexico City, Mexico; Department of Computer Science and Engineering, Southern University of Science and Technology, Shenzhen, China; Department of Computer Science and Engineering, Southern University of Science and Technology, Shenzhen, China",2020 IEEE Symposium Series on Computational Intelligence (SSCI),"5 Jan 2021","2020","","","141","148","Recently, it has been stressed that multi-objective evolutionary algorithms (MOEAs) should produce Pareto front approximations with good diversity regardless of the Pareto front geometry. In this light, the use of selection mechanisms based on multiple quality indicators (QIs) is a promising approach due to the exploitation of their strengths. In this paper, we propose to exploit the trade-off between the IGD+ and the Riesz senergy indicators, which assess convergence and diversity of a Pareto front approximation, respectively. Since the preferences of both indicators are regularly in conflict due to their different measure scope, it is possible to design a selection mechanism that exploits such trade-off, aiming to generate Pareto front approximations with a good degree of convergence and diversity simultaneously. Our proposed density estimator is embedded in a steady-state MOEA, denoted as PFI-EMOA, which is compared with several state-of-the-art MOEAs. Our experimental results based on the WFG and WFG-1 test problems show that PFIEMOA outperforms several state-of-the-art MOEAs, providing outcomes having good convergence and diversity. Additionally, the performance of PFI-EMOA does not depend on the Pareto front shape.","","978-1-7281-2547-3","10.1109/SSCI47803.2020.9308469","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9308469","","Convergence;Shape;Optimization;Linear programming;Euclidean distance;Computer science;Benchmark testing","","6","","26","IEEE","5 Jan 2021","1-4 Dec. 2020","1-4 Dec. 2020","IEEE","IEEE Conferences"
"RANTT: A RISC-V Architecture Extension for the Number Theoretic Transform","E. Karabulut; A. Aysu","Department of Electrical and Computer Engineering, North Carolina State University, NC, USA; Department of Electrical and Computer Engineering, North Carolina State University, NC, USA",2020 30th International Conference on Field-Programmable Logic and Applications (FPL),"13 Oct 2020","2020","","","26","32","Lattice-based cryptography has been growing in demand due to their quantum attack resiliency. Polynomial multiplication is a major computational bottleneck of lattice cryptosystems. To address the challenge, lattice-based cryptosystems use the Number Theoretic Transform (NTT). Although NTT reduces complexity, it is still a well-known computational bottleneck. At the same time, NTT arithmetic needs vary for different algorithms, motivating flexible solutions. Although there are prior hardware and software NTT designs, they do not simultaneously offer flexibility and efficiency. This work provides an efficient and flexible NTT solution through domain-specific architectural support on RISC-V. Rather than using instruction-set extensions with compiler modifications or loosely coupling a RISC-V core with an NTT co-processor, our proposal uses application-specific dynamic instruction scheduling, memory dependence prediction, and datapath optimizations. This allows achieving a direct translation of C code to optimized NTT executions. We demonstrate the flexibility of our approach by implementing the NTT used in several lattice-based cryptography protocols: NewHope, qTESLA, CRYSTALS-Kyber, CRYSTALS-Dilithium, and Falcon. The results on the FPGA technology show that the proposed design is respectively 6x, 40x, and 3x more efficient than the baseline solution, Berkeley Out-of-Order Machine, and a prior HW/SW co-design, while providing the needed flexibility.","1946-1488","978-1-7281-9902-3","10.1109/FPL50879.2020.00016","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9221619","Lattice-Based Cryptography;RISC-V;NTT","Codes;Software algorithms;Transforms;Computer architecture;Dynamic scheduling;Software;Cryptography","","33","","35","IEEE","13 Oct 2020","31 Aug.-4 Sept. 2020","31 Aug.-4 Sept. 2020","IEEE","IEEE Conferences"
"FPGA-Based Back-End Electronics for the Imaging X-Ray Polarimetry Explorer Mission","H. Nasimi; M. Barbanera; S. Citraro; C. Magazzu; A. Manfreda; M. Massimo","Istituto Nazionale di Fisica Nucleare & Università di Pisa, Pisa, IT; Istituto Nazionale di Fisica Nucleare & Università di Pisa, Pisa, IT; Kayser Italia srl, Livorno, IT; Istituto Nazionale di Fisica Nucleare & Università di Pisa, Pisa, IT; Istituto Nazionale di Fisica Nucleare & Università di Pisa, Pisa, IT; Istituto Nazionale di Fisica Nucleare & Università di Pisa, Pisa, IT",2020 IEEE Aerospace Conference,"21 Aug 2020","2020","","","1","6","The Imaging X-Ray Polarimetry Explorer (IXPE) is the next NASA small explorer mission, due to be launched with a Falcon 9 rocket on May 2021. IXPE will perform polarization measurements in the 2–8 keV band, complementing the unprecedented polarimetric capabilities with moderate-to-good imaging, spectroscopy, and timing. The scientific payload consists of three identical telescopes, each including a mirror module assembly and a detector unit at the focal plane. The core of each detector unit is a Gas Pixel Detector (GPD). We designed the GPD back-end electronics based on a radiation-tolerant FPGA for data acquisition and processing, event sequencing, and on-line data compression. Two custom digital serial interfaces-the Command and Control Interface (CCI) and the Science Data Interface (SDI)-implement the communication of the units with a central on-board computer. We designed and manufactured a comprehensive test equipment, based on a commercial FPGA hosted on a custom VME board, to emulate the functionality of the on-board computer that will operate the detector in flight. In this paper, we shall discuss the basic architectural choices behind the design of the GPD backend electronics, as well as the tests with X-rays performed in the lab using the aforementioned test equipment.","1095-323X","978-1-7281-2734-7","10.1109/AERO47225.2020.9172625","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9172625","","Spectroscopy;Sequential analysis;Imaging;Detectors;Telescopes;Timing;Polarimetry","","2","","7","IEEE","21 Aug 2020","7-14 March 2020","7-14 March 2020","IEEE","IEEE Conferences"
"Ensembling Routing Algorithms","Z. Wu; R. Falcon; V. Groza; E. Petriu","Electrical Engineering and Computer Science (EECS), University of Ottawa, Ottawa, Canada; Electrical Engineering and Computer Science (EECS), University of Ottawa, Ottawa, Canada; Electrical Engineering and Computer Science (EECS), University of Ottawa, Ottawa, Canada; Electrical Engineering and Computer Science (EECS), University of Ottawa, Ottawa, Canada",2020 IEEE 14th International Symposium on Applied Computational Intelligence and Informatics (SACI),"16 Jun 2020","2020","","","000183","000186","Energy and time consumption are the two most common challenges regarding communication optimization in the Wireless sensor network (WSN) routing algorithms. There are many different approaches for solving these two major issues in WSNs. These approaches optimize over time or energy separately and yet rarely take into account multiple criteria when choosing the next hop on the route. In order to address this open problem in WSNs, it is advantageous to combine multiple criteria during the next hop selection step. In this paper, we propose a new concept called Routing Ensembles. Our approach takes into account the individual selection criterion for the next hop using various multiple routing algorithms and applies a voting mechanism to decide on the next hop in the route collectively. We tested our routing ensemble with five well-known base routing methods, i.e., Greedy, NFP, MPoPR, MFR, and Compass and then selected the most voted node as the next hop. This process repeats until either the destination node is reached or the routing process fails. This concept was tested and validated using multiple simulated networks of varying sizes. The experimental analysis concluded that the routing ensembles allowed us to: (1) increase the delivery rate regardless of the network field size, (2) minimize both the energy and time consumption and (3) enhance the network performance only using traditional and directly routing algorithms.","","978-1-7281-7377-1","10.1109/SACI49304.2020.9118832","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9118832","routing algorithms;wireless sensors network;residual energy;delivery time;transmission distance","Wireless sensor networks;Energy consumption;Routing;Informatics;Compass;Optimization;Intelligent sensors","","","","16","IEEE","16 Jun 2020","21-23 May 2020","21-23 May 2020","IEEE","IEEE Conferences"
"Towards Cooperative Data Rate Prediction for Future Mobile and Vehicular 6G Networks","B. Sliwa; R. Falkenberg; C. Wietfeld","Communication Networks Institute, TU Dortmund University, Dortmund, Germany; Communication Networks Institute, TU Dortmund University, Dortmund, Germany; Communication Networks Institute, TU Dortmund University, Dortmund, Germany",2020 2nd 6G Wireless Summit (6G SUMMIT),"4 May 2020","2020","","","1","5","Machine learning-based data rate prediction is one of the key drivers for anticipatory mobile networking with applications such as dynamic Radio Access Technology (RAT) selection, opportunistic data transfer, and predictive caching. User Equipment (UE)-based prediction approaches that rely on passive measurements of network quality indicators have successfully been applied to forecast the throughput of vehicular data transmissions. However, the achievable prediction accuracy is limited as the UE is unaware of the current network load. To overcome this issue, we propose a cooperative data rate prediction approach which brings together knowledge from the client and network domains. In a real world proof-of-concept evaluation, we utilize the Software Defined Radio (SDR)-based control channel sniffer FALCON in order to mimic the behavior of a possible network-assisted information provisioning within future 6G networks. The results show that the proposed cooperative prediction approach is able to reduce the average prediction error by up to 30%. With respect to the ongoing standardization efforts regarding the implementation of intelligence for network management, we argue that future 6G networks should go beyond network-focused approaches and actively provide load information to the UEs in order to fuel pervasive machine learning and catalyze UE-based network optimization techniques.","","978-1-7281-6047-4","10.1109/6GSUMMIT49458.2020.9083767","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9083767","","6G mobile communication;Knowledge engineering;Wireless communication;Wireless sensor networks;Accuracy;Time series analysis;Throughput;Radio access technologies;Vehicle dynamics;Vehicles","","45","","27","IEEE","4 May 2020","17-20 March 2020","17-20 March 2020","IEEE","IEEE Conferences"
"Modeling, Simulation and Optimization of Power Plant Energy Sustainability for IoT Enabled Smart Cities Empowered With Deep Extreme Learning Machine","S. Abbas; M. A. Khan; L. E. Falcon-Morales; A. Rehman; Y. Saeed; M. Zareei; A. Zeb; E. M. Mohamed","Department of Computer Science, National College of Business Administration and Economics, Lahore, Pakistan; Department of Computer Science, National College of Business Administration and Economics, Lahore, Pakistan; Tecnologico de Monterrey, Escuela de Ingenieria y Ciencias, Jalisco, Mexico; Department of Computer Science, National College of Business Administration and Economics, Lahore, Pakistan; Department of Information Technology, University of Haripur, Khyber Pakhtunkhwa, Pakistan; Tecnologico de Monterrey, Escuela de Ingenieria y Ciencias, Jalisco, Mexico; Department of Information Technology, Abbotabad University of Science and Technology, Khyber Pakhtunkhwa, Pakistan; Electrical Engineering Department, College of Engineering, Prince Sattam Bin Abdulaziz University, Wadi Addwasir, Saudi Arabia",IEEE Access,"3 Mar 2020","2020","8","","39982","39997","A smart city is a sustainable and effective metropolitan hub, that offers its residents high excellence of life through appropriate resource management. Energy management is among the most challenging problems in such metropolitan areas due to the difficulty and key role of energy systems. To optimize the benefit from the available megawatt-hours, it is important to predict the maximum electrical power output of a baseload power plant. This paper explores the method of a deep extreme learning machine to create a predictive model that can predict a combined cycle power plant's hourly full-load electrical output. An intelligent energy management solution can be achieved by properly monitoring and controlling these resources through the internet of things (IoT). The universe of artificial intelligence has produced many strides through deep learning algorithms and these methods were used for data analysis. Nonetheless, for further accuracy, deep extreme learning machine (DELM) is another candidate to be investigated for analyses of the data sequence. By using the DELM approach, a high level of reliability with a minimum error rate is achieved. The approach shows better results compared to previous investigations since previous studies could not meet the findings up to the mark and unable to predict power plant electrical energy output efficiently. During the investigation, it is shown that the proposed approach has the highest accuracy rate of 98.6% with 70% of training (33488 samples), 30% of test and validation (14352 examples). Simulation results validate the prediction effectiveness of the proposed scheme.","2169-3536","","10.1109/ACCESS.2020.2976452","Tecnologico de Monterrey, Mexico; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9016175","DELM;ANN;feedforward;power plant;prediction;smart city;IoT","Smart cities;Internet of Things;Power generation;Sociology;Statistics;Cloud computing","","89","","56","CCBY","27 Feb 2020","2020","","IEEE","IEEE Journals"
"Characterization of Uranium Ore Samples by HPGe Gamma-Ray Spectroscopy","T. Marchais; B. Pérot; C. Carasco; J. -L. Ma; P. -G. Allinei; H. Toubon; R. Goupillou; J. Collot","CEA, DEN, Cadarache, DTN, SMTA, Nuclear Measurement Laboratory, Saint-Paul-Lez-Durance, France; CEA, DEN, Cadarache, DTN, SMTA, Nuclear Measurement Laboratory, Saint-Paul-Lez-Durance, France; CEA, DEN, Cadarache, DTN, SMTA, Nuclear Measurement Laboratory, Saint-Paul-Lez-Durance, France; CEA, DEN, Cadarache, DTN, SMTA, Nuclear Measurement Laboratory, Saint-Paul-Lez-Durance, France; CEA, DEN, Cadarache, DTN, SMTA, Nuclear Measurement Laboratory, Saint-Paul-Lez-Durance, France; Orano Mining, La Défense, France; Orano Mining, La Défense, France; Laboratory of Subatomic Physic and Cosmology, CNRS/IN2P3, Université Grenoble Alpes, Grenoble, France",IEEE Transactions on Nuclear Science,"16 Apr 2020","2020","67","4","654","661","Gamma logging for uranium exploration is currently based on total counting with the Geiger-Müller gas detectors or NaI(Tl) scintillators. However, the total count rate interpretation in terms of uranium concentration may be impaired in case of roll fronts when the radioactive equilibrium of the natural 238U radioactive chain is modified by the differential leaching of uranium and its daughter radioisotopes radium, radon, and so on. Indeed, in the case of secular equilibrium, more than 95% of gamma rays emitted by uranium ores come from 214Pb and 214Bi isotopes that are in the back end of the 238U decay chain. These two isotopes might produce an intense gamma signal even when uranium is not present, or with a much smaller activity, in the ore. Therefore, gamma spectroscopy measurements of core samples are performed on the surface with HPGe detectors to directly characterize uranium activity from the 1001-keV gamma ray of 234mPa that is at the beginning of the 238U chain. However, due to the low intensity of this gamma ray, acquisitions of several hours are needed. In view to characterize uranium concentration within a few minutes, we propose a method using both the 92 keV gamma rays of 234Th and 235U and the 98.4-keV uranium X-ray. This last is due to uranium self-induced fluorescence caused by gamma rays of the uranium chain, mainly 214Pb and 214 Bi. The gamma rays of 214Pb and 214Bi undergo scatterings in the sample leading to photons with energy in the 100-keV range that favor photoelectric interactions and, thus, fluorescence. The comparison of the uranium activity obtained with the 92- and 98.4-keV lines allows detecting a uranium heterogeneity in the ore. Indeed, in the case of uranium nugget, the 92-keV peak leads to underestimated uranium concentration due to the gamma self-absorption, but on the contrary, the 98.4-keV peak leads to an overestimation because of increased fluorescence. In order to test this new approach, tens of uranium ore samples have been measured with a handheld HPGe FALCON 5000 detector.","1558-1578","","10.1109/TNS.2020.2966824","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8960430","Gamma-ray spectroscopy;HPGe detector;Monte Carlo simulation;self-induced X-ray fluorescence;uranium mining","Uranium;Gamma-rays;Ores;Spectroscopy;Detectors;Calibration;Leaching","","13","","11","IEEE","15 Jan 2020","April 2020","","IEEE","IEEE Journals"
"Adaptive Model IoT for Monitoring in Data Centers","A. Medina-Santiago; A. D. P. Azucena; J. M. Gómez-Zea; J. A. Jesús-Magaña; M. de la Luz Valdez-Ramos; E. Sosa-Silva; F. Falcón-Pérez","Centro de Investigación, Desarrollo e Innovación Tecnológica, Universidad de Ciencia y Tecnología Descartes, Chiapas, México; Instituto Nacional de Astrofísica, Óptica y Electrónica, Puebla, México; TECNM-ITVH, Villahermosa, México; TECNM-ITVH, Villahermosa, México; TECNM-ITVH, Villahermosa, México; TECNM-ITVH, Villahermosa, México; TECNM-ITVH, Villahermosa, México",IEEE Access,"10 Jan 2020","2020","8","","5622","5634","Currently, the temperature and humidity are important factors for the correct operation and security of electronic devices in a data center. According to the specifications of the International Computer Room Experts Association (ICREA) and the American Society of Heating, Refrigerating and Air Conditioning Engineers (ASHRAE), the temperature must oscillate between 64.4°F and 80°F equal to 18°C and 27°C. The humidity and non-condensing range must oscillate between 40% Relative Humidity (RH), 5.5°C (41.9°F) of Dew Point (DP) to 60% RH, 15°C (59°F) of DP. Considering the mentioned data, a technique, and a method, was developed for real-time measurements based on the fusion of embedded sensors and systems; with connectivity to the communication network in generation of a dedicated database, for information processing; with open software and hardware resources for temperature and humidity monitoring in a data center; located in a region of humid tropical climate, in the south-southeast of Mexico, specifically in the TECNM-Villahermosa. Presents itself the sensor fusion and embedded systems integrate the Internet of Things, to acquire and analyze data in real-time; as well as its communication system, mobile application and web Page developed for a boss of the data center to have in real-time the data generated from the analysis of the sensor network implemented. Graphs of the behavior of the information and the analysis of the data are presented; complying with the cited standards and associations.","2169-3536","","10.1109/ACCESS.2019.2963061","authors of the article; Descartes University; Research Center Cidit; University of Science and Technology Descartes; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8945352","Internet of Things;data center;ICREA;ASHRAE;TIERS I-IV;sensors;standards","Data centers;Humidity;Temperature sensors;Monitoring;Standards;Temperature distribution","","16","","31","CCBY","30 Dec 2019","2020","","IEEE","IEEE Journals"
"FACCT: FAst, Compact, and Constant-Time Discrete Gaussian Sampler over Integers","R. K. Zhao; R. Steinfeld; A. Sakzad","Faculty of Information Technology, Monash University, Clayton, Australia; Faculty of Information Technology, Monash University, Clayton, Australia; Faculty of Information Technology, Monash University, Clayton, Australia",IEEE Transactions on Computers,"3 Jan 2020","2020","69","1","126","137","The discrete Gaussian sampler is one of the fundamental tools in implementing lattice-based cryptosystems. However, a naive discrete Gaussian sampling implementation suffers from side-channel vulnerabilities, and the existing countermeasures usually introduce significant overhead in either the running speed or the memory consumption. In this paper, we propose a fast, compact, and constant-time implementation of the binary sampling algorithm, originally introduced in the BLISS signature scheme. Our implementation adapts the Rényi divergence and the transcendental function polynomial approximation techniques. The efficiency of our scheme is independent of the standard deviation, and we show evidence that our implementations are either faster or more compact than several existing constant-time samplers. In addition, we show the performance of our implementation techniques applied to and integrated with two existing signature schemes: qTesla and Falcon. On the other hand, the convolution theorems are typically adapted to sample from larger standard deviations, by combining samples with much smaller standard deviations. As an additional contribution, we show better parameters for the convolution theorems.","1557-9956","","10.1109/TC.2019.2940949","ARC Discovery(grant numbers:DP180102199); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8834816","Lattice-based crypto;discrete Gaussian sampling;constant-time;implementation;efficiency","Standards;Cryptography;Convolution;Lattices;Approximation algorithms;Sampling methods;Memory management","","30","","42","IEEE","12 Sep 2019","1 Jan. 2020","","IEEE","IEEE Journals"
"Nonsynaptic Error Backpropagation in Long-Term Cognitive Networks","G. Nápoles; F. Vanhoenshoven; R. Falcon; K. Vanhoof","Faculty of Business Economics, Hasselt University, Diepenbeek, Belgium; Faculty of Business Economics, Hasselt University, Diepenbeek, Belgium; Data Science and Engineering Division, Shopify Inc., Ottawa, Canada; Faculty of Business Economics, Hasselt University, Diepenbeek, Belgium",IEEE Transactions on Neural Networks and Learning Systems,"28 Feb 2020","2020","31","3","865","875","We introduce a neural cognitive mapping technique named long-term cognitive network (LTCN) that is able to memorize long-term dependencies between a sequence of input and output vectors, especially in those scenarios that require predicting the values of multiple dependent variables at the same time. The proposed technique is an extension of a recently proposed method named short-term cognitive network that aims at preserving the expert knowledge encoded in the weight matrix while optimizing the nonlinear mappings provided by the transfer function of each neuron. A nonsynaptic, backpropagation-based learning algorithm powered by stochastic gradient descent is put forward to iteratively optimize four parameters of the generalized sigmoid transfer function associated with each neuron. Numerical simulations over 35 multivariate regression and pattern completion data sets confirm that the proposed LTCN algorithm attains statistically significant performance differences with respect to other well-known state-of-the-art methods.","2162-2388","","10.1109/TNNLS.2019.2910555","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8706944","Associative memories;cognitive mapping;error backpropagation;long-term memory;nonsynaptic learning;recurrent neural networks","Neurons;Cognition;Backpropagation;Mathematical model;Predictive models;Transfer functions","","19","","27","IEEE","6 May 2019","March 2020","","IEEE","IEEE Journals"
